metric,label_mode,n_estimators,contamination,max_samples,max_features,bootstrap,label_anomaly_rate,pred_anomaly_rate,pseudo_f1,pseudo_precision,pseudo_recall,score_separation_z
waste_percentage,iqr(waste_percentage),300,0.05,0.8,1.0,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.881059928986095
waste_percentage,iqr(waste_percentage),300,0.05,0.6,1.0,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.8485956348461254
waste_percentage,iqr(waste_percentage),200,0.05,0.6,1.0,False,0.04419889502762431,0.049723756906077346,0.47058823529411764,0.4444444444444444,0.5,2.8408564944391075
waste_percentage,iqr(waste_percentage),500,0.08,auto,1.0,False,0.04419889502762431,0.08287292817679558,0.43478260869565216,0.3333333333333333,0.625,2.6267704859935233
waste_percentage,iqr(waste_percentage),200,0.08,auto,1.0,False,0.04419889502762431,0.08287292817679558,0.43478260869565216,0.3333333333333333,0.625,2.606993092366348
waste_percentage,iqr(waste_percentage),500,0.05,auto,1.0,False,0.04419889502762431,0.049723756906077346,0.35294117647058826,0.3333333333333333,0.375,2.934443973589295
waste_percentage,iqr(waste_percentage),300,0.05,auto,1.0,False,0.04419889502762431,0.049723756906077346,0.35294117647058826,0.3333333333333333,0.375,2.921299602004124
waste_percentage,iqr(waste_percentage),500,0.05,0.8,1.0,False,0.04419889502762431,0.049723756906077346,0.35294117647058826,0.3333333333333333,0.375,2.9176447181899245
waste_percentage,iqr(waste_percentage),200,0.05,auto,1.0,False,0.04419889502762431,0.049723756906077346,0.35294117647058826,0.3333333333333333,0.375,2.8893299384798152
waste_percentage,iqr(waste_percentage),500,0.05,0.6,1.0,False,0.04419889502762431,0.049723756906077346,0.35294117647058826,0.3333333333333333,0.375,2.8522118640726823
waste_percentage,iqr(waste_percentage),200,0.05,0.8,1.0,False,0.04419889502762431,0.049723756906077346,0.35294117647058826,0.3333333333333333,0.375,2.846573124502901
waste_percentage,iqr(waste_percentage),500,0.08,0.8,1.0,False,0.04419889502762431,0.08287292817679558,0.3478260869565218,0.26666666666666666,0.5,2.6187011607570234
