metric,label_mode,n_estimators,contamination,max_samples,max_features,bootstrap,label_anomaly_rate,pred_anomaly_rate,pseudo_f1,pseudo_precision,pseudo_recall,score_separation_z
avg_review_score,iqr(avg_review_score),500,0.02,auto,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,3.0575464333816966
avg_review_score,iqr(avg_review_score),300,0.02,auto,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,3.0351660080873506
avg_review_score,iqr(avg_review_score),200,0.02,auto,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,3.027615161791885
avg_review_score,iqr(avg_review_score),500,0.02,auto,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,3.0200703746920246
avg_review_score,iqr(avg_review_score),300,0.02,auto,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.9525819377486107
avg_review_score,iqr(avg_review_score),200,0.02,auto,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.9299942940089103
avg_review_score,iqr(avg_review_score),500,0.02,0.8,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.9083745826976792
avg_review_score,iqr(avg_review_score),200,0.02,0.8,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.8997123186851494
avg_review_score,iqr(avg_review_score),500,0.02,0.8,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.8928383626164504
avg_review_score,iqr(avg_review_score),500,0.02,0.6,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.8632997555660413
avg_review_score,iqr(avg_review_score),300,0.02,0.8,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.8383737359941827
avg_review_score,iqr(avg_review_score),200,0.02,0.8,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.8309657665008956
avg_review_score,iqr(avg_review_score),200,0.02,0.6,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.826881891782489
avg_review_score,iqr(avg_review_score),300,0.02,0.8,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.8234620178412033
avg_review_score,iqr(avg_review_score),200,0.02,0.6,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.8125583794769424
avg_review_score,iqr(avg_review_score),300,0.02,0.6,0.7,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.7974171496099163
avg_review_score,iqr(avg_review_score),500,0.02,0.6,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.7910509248619224
avg_review_score,iqr(avg_review_score),300,0.02,0.6,1.0,False,0.0055248618784530384,0.022099447513812154,0.4,0.25,1.0,2.7565392157691186
avg_review_score,iqr(avg_review_score),500,0.05,auto,1.0,False,0.0055248618784530384,0.049723756906077346,0.19999999999999998,0.1111111111111111,1.0,2.7362625371747145
avg_review_score,iqr(avg_review_score),200,0.05,auto,1.0,False,0.0055248618784530384,0.049723756906077346,0.19999999999999998,0.1111111111111111,1.0,2.735821960150121
avg_review_score,iqr(avg_review_score),300,0.05,auto,1.0,False,0.0055248618784530384,0.049723756906077346,0.19999999999999998,0.1111111111111111,1.0,2.7173835935923787
avg_review_score,iqr(avg_review_score),500,0.05,auto,0.7,False,0.0055248618784530384,0.049723756906077346,0.19999999999999998,0.1111111111111111,1.0,2.6543292983351225
avg_review_score,iqr(avg_review_score),500,0.05,0.8,1.0,False,0.0055248618784530384,0.049723756906077346,0.19999999999999998,0.1111111111111111,1.0,2.6342593178633416
